61.272,122.95,-224.38,-8.6054,211.52,-59.739
51.435,111.47,-237.44,-8.6054,211.52,-59.739
61.738,128.76,-217.61,-8.6054,211.52,-59.739
79.549,128.5,-218.61,-8.6054,211.52,-59.739
52.129,130.29,-230.04,-8.6054,211.52,-59.739
61.035,130.16,-230.54,-8.6054,211.52,-59.739
52.595,136.1,-223.27,-8.6054,211.52,-59.739
61.501,135.96,-223.76,-8.6054,211.52,-59.739
61.501,135.96,-223.76,-8.6054,211.52,-59.739
79.549,128.5,-218.61,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
60.806,117.15,-231.16,-8.6054,211.52,-59.739
60.806,117.15,-231.16,-8.6054,211.52,-59.739
60.806,117.15,-231.16,-8.6054,211.52,-59.739
60.34,111.34,-237.94,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.483,104,-232.28,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
60.34,111.34,-237.94,-8.6054,211.52,-59.739
78.389,103.87,-232.78,-8.6054,211.52,-59.739
69.483,104,-232.28,-8.6054,211.52,-59.739
69.483,104,-232.28,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.855,109.68,-226,-8.6054,211.52,-59.739
78.389,103.87,-232.78,-8.6054,211.52,-59.739
78.389,103.87,-232.78,-8.6054,211.52,-59.739
78.389,103.87,-232.78,-8.6054,211.52,-59.739
78.389,103.87,-232.78,-8.6054,211.52,-59.739
78.389,103.87,-232.78,-8.6054,211.52,-59.739
78.855,109.68,-226,-8.6054,211.52,-59.739
78.855,109.68,-226,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
69.246,111.2,-238.44,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
69.712,117.01,-231.66,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
78.617,116.88,-232.16,-8.6054,211.52,-59.739
79.083,122.69,-225.38,-8.6054,211.52,-59.739
79.083,122.69,-225.38,-8.6054,211.52,-59.739
79.083,122.69,-225.38,-8.6054,211.52,-59.739
-130.9,131.92,-148.12,-8.6054,211.52,-59.739
-122.7,133.18,-161.56,-8.6054,211.52,-59.739
