1;Mon Aug 05 14:45:15 COT 2013;Wed Jan 07 02:08:13 COT 1970;0.5766777396202087;1.2544350624084473;-0.9013898968696594;-0.32774126529693604;0.024668913334608078;-0.04569269344210625;0.943339467048645;Wed Jan 07 02:08:13 COT 1970;0.663225531578064;1.4234445095062256;-0.8259453177452087;-0.14705459773540497;-0.8791955709457397;0.44118431210517883;0.10366514325141907;
2;Mon Aug 05 14:45:25 COT 2013;Wed Jan 07 02:08:23 COT 1970;0.5731393098831177;1.2541532516479492;-0.8930938839912415;-0.3136986196041107;0.033560916781425476;-0.034885063767433167;0.948287844657898;Wed Jan 07 02:08:23 COT 1970;0.679753303527832;1.1589970588684082;-1.0588204860687256;0.16940763592720032;0.5664122104644775;-0.6171620488166809;0.5192198753356934;
3;Mon Aug 05 14:45:35 COT 2013;Wed Jan 07 02:08:33 COT 1970;0.5719990730285645;1.2529432773590088;-0.8894057273864746;-0.3068459928035736;0.03299324959516525;-0.03242789953947067;0.950634241104126;Wed Jan 07 02:08:33 COT 1970;0.5640195608139038;1.1674355268478394;-0.6553031206130981;0.2276342213153839;0.8961840271949768;0.380047470331192;0.024511773139238358;
4;Mon Aug 05 14:45:45 COT 2013;Wed Jan 07 02:08:43 COT 1970;0.5689303278923035;1.251673698425293;-0.8909814953804016;-0.3119257092475891;0.03401445969939232;-0.029254311695694923;0.9490466713905334;Wed Jan 07 02:08:43 COT 1970;0.4880025386810303;1.1197829246520996;-0.8826041221618652;-0.2567695677280426;0.7282860279083252;-0.5705417990684509;0.2795547842979431;
0;Mon Aug 05 14:46:12 COT 2013;Wed Jan 07 02:09:10 COT 1970;0.6375002264976501;1.3179889917373657;-0.9096207618713379;-0.26981842517852783;0.14504937827587128;-0.1729128360748291;0.9360874891281128;Wed Jan 07 02:09:10 COT 1970;0.8500669598579407;1.3753079175949097;-0.7938510775566101;0.03992563113570213;0.8627777099609375;0.2585144340991974;0.4326556324958801;
0;Mon Aug 05 14:46:16 COT 2013;Wed Jan 07 02:09:14 COT 1970;0.6433132886886597;1.3162142038345337;-0.9251843690872192;-0.27671244740486145;0.1313081830739975;-0.17572979629039764;0.9355785846710205;Wed Jan 07 02:09:14 COT 1970;0.8539419174194336;1.3757755756378174;-0.8043321371078491;0.035572685301303864;0.8524330854415894;0.24117609858512878;0.46252185106277466;
0;Mon Aug 05 14:46:21 COT 2013;Wed Jan 07 02:09:19 COT 1970;0.6379866600036621;1.3081438541412354;-0.9574438333511353;-0.30135926604270935;0.10996866971254349;-0.17001810669898987;0.9317635297775269;Wed Jan 07 02:09:19 COT 1970;0.8446856141090393;1.3801276683807373;-0.8380854725837708;0.01691329851746559;0.8696713447570801;0.19672377407550812;0.45242172479629517;
0;Mon Aug 05 14:46:26 COT 2013;Wed Jan 07 02:09:24 COT 1970;0.6416866779327393;1.309868335723877;-0.9547020196914673;-0.29769498109817505;0.11289576441049576;-0.17542974650859833;0.9315882921218872;Wed Jan 07 02:09:24 COT 1970;0.8505420088768005;1.378377914428711;-0.8337294459342957;0.02407943084836006;0.8674762845039368;0.19970570504665375;0.4549974501132965;
0;Mon Aug 05 14:46:31 COT 2013;Wed Jan 07 02:09:30 COT 1970;0.645222008228302;1.3114186525344849;-0.9541045427322388;-0.2956589162349701;0.1141803190112114;-0.17961759865283966;0.9312819838523865;Wed Jan 07 02:09:30 COT 1970;0.8544523119926453;1.3778067827224731;-0.832248330116272;0.0291042011231184;0.8663772344589233;0.20096252858638763;0.45624276995658875;
0;Mon Aug 05 14:46:36 COT 2013;Wed Jan 07 02:09:34 COT 1970;0.6421595215797424;1.3084393739700317;-0.9625648856163025;-0.305627703666687;0.1139906793832779;-0.17656046152114868;0.9286680221557617;Wed Jan 07 02:09:34 COT 1970;0.8521485924720764;1.3788747787475586;-0.8446537852287292;0.02128599025309086;0.8731679320335388;0.19166763126850128;0.447647362947464;
0;Mon Aug 05 14:46:41 COT 2013;Wed Jan 07 02:09:40 COT 1970;0.6343223452568054;1.311386227607727;-0.929817795753479;-0.2684570252895355;0.11823882162570953;-0.16825731098651886;0.9410844445228577;Wed Jan 07 02:09:40 COT 1970;0.8369388580322266;1.3785014152526855;-0.8107705116271973;0.011667825281620026;0.8593966960906982;0.2486647367477417;0.4466173052787781;
0;Mon Aug 05 14:48:20 COT 2013;Wed Jan 07 02:11:18 COT 1970;0.6375535130500793;1.3017038106918335;-0.9534314870834351;-0.3100614845752716;0.11183526366949081;-0.1617017388343811;0.9301652312278748;Wed Jan 07 02:11:18 COT 1970;0.835553765296936;1.3796981573104858;-0.828812837600708;-0.002935992320999503;0.8545819520950317;0.2192433625459671;0.4707583487033844;
0;Mon Aug 05 14:48:24 COT 2013;Wed Jan 07 02:11:23 COT 1970;0.6349949836730957;1.302473783493042;-0.9431552886962891;-0.29474979639053345;0.10081735253334045;-0.15759384632110596;0.9370819330215454;Wed Jan 07 02:11:23 COT 1970;0.8258057236671448;1.3777104616165161;-0.8081616759300232;-0.010274926200509071;0.8245862126350403;0.2808261513710022;0.491007924079895;
0;Mon Aug 05 14:48:29 COT 2013;Wed Jan 07 02:11:28 COT 1970;0.6326154470443726;1.301366925239563;-0.9415199756622314;-0.29433828592300415;0.10049866139888763;-0.1531660258769989;0.9379793405532837;Wed Jan 07 02:11:28 COT 1970;0.8232860565185547;1.3776540756225586;-0.8058314919471741;-0.011791536584496498;0.8208281397819519;0.2834976017475128;0.49571293592453003;
