0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.41 , -0.82,0.46 , 0.06 , 0.84 , 0.28
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.41 , -0.81,0.46 , 0.05 , 0.83 , 0.29
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.41 , -0.81,0.46 , 0.05 , 0.83 , 0.30
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.41 , -0.81,0.46 , 0.05 , 0.83 , 0.30
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.86 , 1.41 , -0.81,0.46 , 0.04 , 0.84 , 0.30
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.86 , 1.41 , -0.81,0.45 , 0.04 , 0.84 , 0.30
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.86 , 1.41 , -0.81,0.45 , 0.04 , 0.84 , 0.31
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.80 , 1.37 , -1.05,0.49 , -0.22 , -0.82 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.81 , 1.38 , -1.04,0.50 , -0.19 , -0.83 , 0.17
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.80 , 1.37 , -1.04,0.50 , -0.20 , -0.82 , 0.19
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.37 , -1.04,0.54 , -0.18 , -0.80 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.80 , 1.37 , -1.04,0.49 , -0.20 , -0.82 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.36 , -1.05,0.55 , -0.23 , -0.77 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.56 , -0.22 , -0.77 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.56 , -0.22 , -0.77 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.61 , -0.26 , -0.73 , 0.17
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.59 , -0.25 , -0.74 , 0.20
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.58 , -0.27 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.27 , -0.73 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.27 , -0.73 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.26 , -0.73 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.27 , -0.73 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.27 , -0.72 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.34 , -1.05,0.59 , -0.27 , -0.73 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.34 , -1.05,0.59 , -0.26 , -0.73 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.58 , -0.25 , -0.75 , 0.20
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.25 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.25 , -0.75 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.24 , -0.75 , 0.20
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.57 , -0.24 , -0.76 , 0.20
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.24 , -0.75 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.24 , -0.75 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.57 , -0.23 , -0.76 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.57 , -0.22 , -0.76 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.36 , -1.05,0.57 , -0.21 , -0.77 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.27 , -0.73 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.58 , -0.26 , -0.74 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.58 , -0.26 , -0.73 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.58 , -0.26 , -0.74 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.57 , -0.26 , -0.74 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.57 , -0.25 , -0.74 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.59 , -0.27 , -0.73 , 0.24
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.57 , -0.26 , -0.73 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.57 , -0.25 , -0.74 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.57 , -0.26 , -0.74 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.60 , -0.27 , -0.71 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.24 , -0.73 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.24 , -0.73 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.25 , -0.73 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.25 , -0.73 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.25 , -0.73 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.25 , -0.73 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.24 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.60 , -0.23 , -0.73 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.59 , -0.25 , -0.73 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.78 , 1.35 , -1.05,0.60 , -0.29 , -0.72 , 0.19
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.24 , -0.75 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.26 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.25 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.26 , -0.74 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.26 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.27 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.27 , -0.74 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.35 , -1.05,0.58 , -0.27 , -0.74 , 0.21
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.34 , -1.05,0.58 , -0.26 , -0.73 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.24 , 0.30 , 0.29 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.24 , 0.29 , 0.29 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.23 , 0.29 , 0.29 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.23 , 0.29 , 0.30 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.23 , 0.29 , 0.30 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.23 , 0.29 , 0.30 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.77 , 1.38 , -1.05,0.23 , 0.29 , 0.30 , 0.88
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.88 , 1.39 , -0.81,0.52 , 0.11 , 0.82 , 0.22
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.88 , 1.39 , -0.81,0.51 , 0.12 , 0.82 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.88 , 1.39 , -0.81,0.50 , 0.12 , 0.82 , 0.23
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.88 , 1.39 , -0.81,0.51 , 0.11 , 0.81 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.88 , 1.39 , -0.81,0.52 , 0.11 , 0.81 , 0.25
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.39 , -0.81,0.53 , 0.10 , 0.80 , 0.26
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.40 , -0.81,0.52 , 0.09 , 0.81 , 0.26
0,0.66 , 1.37 , -0.92,0.90 , -0.21 , 0.25 , -0.28,0.87 , 1.39 , -0.81,0.54 , 0.09 , 0.80 , 0.25
